dataset,representation,target,model,method,parameter_type,parameter_name,feature_group,equation_term,draw_count,runtime_seconds,posterior_mean,posterior_abs_mean,posterior_sd,posterior_median,posterior_p05,posterior_p95,importance_rank
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.20503641699906439,0.09499308818287516,0.09499308818287516,0.0,0.09499308818287516,0.09499308818287516,0.09499308818287516,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.20503641699906439,-3.8583535528596196,3.8583535528596196,0.0,-3.8583535528596196,-3.8583535528596196,-3.8583535528596196,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.20503641699906439,3.884866415194803,3.884866415194803,0.0,3.884866415194803,3.884866415194803,3.884866415194803,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22047379199648276,1.6710119283849874,1.6710119283849874,0.0,1.6710119283849874,1.6710119283849874,1.6710119283849874,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22047379199648276,3.551170456434251,3.551170456434251,0.0,3.551170456434251,3.551170456434251,3.551170456434251,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22047379199648276,0.025248421211864346,0.025248421211864346,0.0,0.025248421211864346,0.025248421211864346,0.025248421211864346,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22047379199648276,-3.749566724436742,3.749566724436742,0.0,-3.749566724436742,-3.749566724436742,-3.749566724436742,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22047379199648276,3.738548266350003,3.738548266350003,0.0,3.738548266350003,3.738548266350003,3.738548266350003,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22341070800030138,1.7090345226612698,1.7090345226612698,0.0,1.7090345226612698,1.7090345226612698,1.7090345226612698,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22341070800030138,3.766629629966372,3.766629629966372,0.0,3.766629629966372,3.766629629966372,3.766629629966372,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22341070800030138,0.027809917121972495,0.027809917121972495,0.0,0.027809917121972495,0.027809917121972495,0.027809917121972495,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22341070800030138,-3.861681109185441,3.861681109185441,0.0,-3.861681109185441,-3.861681109185441,-3.861681109185441,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22341070800030138,3.9255327093981456,3.9255327093981456,0.0,3.9255327093981456,3.9255327093981456,3.9255327093981456,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22013604100357043,1.7115900484507487,1.7115900484507487,0.0,1.7115900484507487,1.7115900484507487,1.7115900484507487,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22013604100357043,3.588292419391243,3.588292419391243,0.0,3.588292419391243,3.588292419391243,3.588292419391243,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22013604100357043,0.02204600767732143,0.02204600767732143,0.0,0.02204600767732143,0.02204600767732143,0.02204600767732143,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22013604100357043,-3.8159792027729633,3.8159792027729633,0.0,-3.8159792027729633,-3.8159792027729633,-3.8159792027729633,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22013604100357043,3.9197095336249537,3.9197095336249537,0.0,3.9197095336249537,3.9197095336249537,3.9197095336249537,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22263141599978553,1.6580706657288158,1.6580706657288158,0.0,1.6580706657288158,1.6580706657288158,1.6580706657288158,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22263141599978553,3.6941679457035774,3.6941679457035774,0.0,3.6941679457035774,3.6941679457035774,3.6941679457035774,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22263141599978553,0.026571348589729874,0.026571348589729874,0.0,0.026571348589729874,0.026571348589729874,0.026571348589729874,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22263141599978553,-3.840623916811092,3.840623916811092,0.0,-3.840623916811092,-3.840623916811092,-3.840623916811092,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22263141599978553,3.841045129516745,3.841045129516745,0.0,3.841045129516745,3.841045129516745,3.841045129516745,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.2318778749977355,1.7767109432545916,1.7767109432545916,0.0,1.7767109432545916,1.7767109432545916,1.7767109432545916,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.2318778749977355,3.7554356966007765,3.7554356966007765,0.0,3.7554356966007765,3.7554356966007765,3.7554356966007765,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.2318778749977355,0.02860506327606711,0.02860506327606711,0.0,0.02860506327606711,0.02860506327606711,0.02860506327606711,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.2318778749977355,-3.81317157712305,3.81317157712305,0.0,-3.81317157712305,-3.81317157712305,-3.81317157712305,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.2318778749977355,3.8833749762626835,3.8833749762626835,0.0,3.8833749762626835,3.8833749762626835,3.8833749762626835,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.24673641599656548,1.7102208566503256,1.7102208566503256,0.0,1.7102208566503256,1.7102208566503256,1.7102208566503256,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.24673641599656548,3.5168469487768204,3.5168469487768204,0.0,3.5168469487768204,3.5168469487768204,3.5168469487768204,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.24673641599656548,0.023065361968078648,0.023065361968078648,0.0,0.023065361968078648,0.023065361968078648,0.023065361968078648,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.24673641599656548,-3.7891334488734834,3.7891334488734834,0.0,-3.7891334488734834,-3.7891334488734834,-3.7891334488734834,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.24673641599656548,3.7810839428508647,3.7810839428508647,0.0,3.7810839428508647,3.7810839428508647,3.7810839428508647,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22303504099545535,1.6811422443273265,1.6811422443273265,0.0,1.6811422443273265,1.6811422443273265,1.6811422443273265,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22303504099545535,3.6353088973261407,3.6353088973261407,0.0,3.6353088973261407,3.6353088973261407,3.6353088973261407,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22303504099545535,0.025174250568589678,0.025174250568589678,0.0,0.025174250568589678,0.025174250568589678,0.025174250568589678,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22303504099545535,-3.774991334488735,3.774991334488735,0.0,-3.774991334488735,-3.774991334488735,-3.774991334488735,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22303504099545535,3.755608636483241,3.755608636483241,0.0,3.755608636483241,3.755608636483241,3.755608636483241,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.2353948340023635,1.7711532376016526,1.7711532376016526,0.0,1.7711532376016526,1.7711532376016526,1.7711532376016526,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.2353948340023635,3.735309172867637,3.735309172867637,0.0,3.735309172867637,3.735309172867637,3.735309172867637,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.2353948340023635,0.024642126467986473,0.024642126467986473,0.0,0.024642126467986473,0.024642126467986473,0.024642126467986473,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.2353948340023635,-3.8188041594454067,3.8188041594454067,0.0,-3.8188041594454067,-3.8188041594454067,-3.8188041594454067,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.2353948340023635,3.9549117992014398,3.9549117992014398,0.0,3.9549117992014398,3.9549117992014398,3.9549117992014398,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22370337499887682,1.7523947255246914,1.7523947255246914,0.0,1.7523947255246914,1.7523947255246914,1.7523947255246914,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22370337499887682,3.620389168106312,3.620389168106312,0.0,3.620389168106312,3.620389168106312,3.620389168106312,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22370337499887682,0.02403853232544452,0.02403853232544452,0.0,0.02403853232544452,0.02403853232544452,0.02403853232544452,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22370337499887682,-3.8090294627383017,3.8090294627383017,0.0,-3.8090294627383017,-3.8090294627383017,-3.8090294627383017,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22370337499887682,3.8526536931316926,3.8526536931316926,0.0,3.8526536931316926,3.8526536931316926,3.8526536931316926,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.2391505830019014,1.9077711912238653,1.9077711912238653,0.0,1.9077711912238653,1.9077711912238653,1.9077711912238653,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.2391505830019014,3.878185252146523,3.878185252146523,0.0,3.878185252146523,3.878185252146523,3.878185252146523,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.2391505830019014,0.027016186088273064,0.027016186088273064,0.0,0.027016186088273064,0.027016186088273064,0.027016186088273064,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.2391505830019014,-3.786429809358752,3.786429809358752,0.0,-3.786429809358752,-3.786429809358752,-3.786429809358752,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.2391505830019014,3.8566618510427095,3.8566618510427095,0.0,3.8566618510427095,3.8566618510427095,3.8566618510427095,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.21210491699457634,1.863933728486195,1.863933728486195,0.0,1.863933728486195,1.863933728486195,1.863933728486195,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.21210491699457634,3.966203165372258,3.966203165372258,0.0,3.966203165372258,3.966203165372258,3.966203165372258,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.21210491699457634,0.030083994572720305,0.030083994572720305,0.0,0.030083994572720305,0.030083994572720305,0.030083994572720305,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.21210491699457634,-3.729168110918544,3.729168110918544,0.0,-3.729168110918544,-3.729168110918544,-3.729168110918544,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.21210491699457634,3.8012999237611993,3.8012999237611993,0.0,3.8012999237611993,3.8012999237611993,3.8012999237611993,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.24923308299912605,1.7157310064206661,1.7157310064206661,0.0,1.7157310064206661,1.7157310064206661,1.7157310064206661,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.24923308299912605,3.641759840986726,3.641759840986726,0.0,3.641759840986726,3.641759840986726,3.641759840986726,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.24923308299912605,0.025733552422711536,0.025733552422711536,0.0,0.025733552422711536,0.025733552422711536,0.025733552422711536,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.24923308299912605,-3.793466204506066,3.793466204506066,0.0,-3.793466204506066,-3.793466204506066,-3.793466204506066,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.24923308299912605,3.8669613029520447,3.8669613029520447,0.0,3.8669613029520447,3.8669613029520447,3.8669613029520447,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22639291700033937,1.5925423131630705,1.5925423131630705,0.0,1.5925423131630705,1.5925423131630705,1.5925423131630705,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22639291700033937,3.518260797448365,3.518260797448365,0.0,3.518260797448365,3.518260797448365,3.518260797448365,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22639291700033937,0.022526757301649446,0.022526757301649446,0.0,0.022526757301649446,0.022526757301649446,0.022526757301649446,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22639291700033937,-3.750433275563258,3.750433275563258,0.0,-3.750433275563258,-3.750433275563258,-3.750433275563258,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22639291700033937,3.8275011853084315,3.8275011853084315,0.0,3.8275011853084315,3.8275011853084315,3.8275011853084315,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.2152430410060333,1.8980972401960259,1.8980972401960259,0.0,1.8980972401960259,1.8980972401960259,1.8980972401960259,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.2152430410060333,3.629266147792832,3.629266147792832,0.0,3.629266147792832,3.629266147792832,3.629266147792832,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.2152430410060333,0.02454564267248861,0.02454564267248861,0.0,0.02454564267248861,0.02454564267248861,0.02454564267248861,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.2152430410060333,-3.7911091854419414,3.7911091854419414,0.0,-3.7911091854419414,-3.7911091854419414,-3.7911091854419414,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.2152430410060333,3.7706734569703952,3.7706734569703952,0.0,3.7706734569703952,3.7706734569703952,3.7706734569703952,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22374512500391575,1.608125046777828,1.608125046777828,0.0,1.608125046777828,1.608125046777828,1.608125046777828,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22374512500391575,3.440586282025924,3.440586282025924,0.0,3.440586282025924,3.440586282025924,3.440586282025924,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22374512500391575,0.02253247523787163,0.02253247523787163,0.0,0.02253247523787163,0.02253247523787163,0.02253247523787163,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22374512500391575,-3.7432928942807626,3.7432928942807626,0.0,-3.7432928942807626,-3.7432928942807626,-3.7432928942807626,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22374512500391575,3.826399256642203,3.826399256642203,0.0,3.826399256642203,3.826399256642203,3.826399256642203,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.23383704199659405,1.7296673693942177,1.7296673693942177,0.0,1.7296673693942177,1.7296673693942177,1.7296673693942177,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.23383704199659405,3.592099112440836,3.592099112440836,0.0,3.592099112440836,3.592099112440836,3.592099112440836,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.23383704199659405,0.023670763801671636,0.023670763801671636,0.0,0.023670763801671636,0.023670763801671636,0.023670763801671636,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.23383704199659405,-3.971646447140381,3.971646447140381,0.0,-3.971646447140381,-3.971646447140381,-3.971646447140381,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.23383704199659405,3.8697895221907825,3.8697895221907825,0.0,3.8697895221907825,3.8697895221907825,3.8697895221907825,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.2324665419946541,1.7182497179855007,1.7182497179855007,0.0,1.7182497179855007,1.7182497179855007,1.7182497179855007,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.2324665419946541,3.569794664471795,3.569794664471795,0.0,3.569794664471795,3.569794664471795,3.569794664471795,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.2324665419946541,0.02147773293168249,0.02147773293168249,0.0,0.02147773293168249,0.02147773293168249,0.02147773293168249,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.2324665419946541,-3.6801559792027727,3.6801559792027727,0.0,-3.6801559792027727,-3.6801559792027727,-3.6801559792027727,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.2324665419946541,3.856507180854516,3.856507180854516,0.0,3.856507180854516,3.856507180854516,3.856507180854516,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22596274999523303,1.7526786765095694,1.7526786765095694,0.0,1.7526786765095694,1.7526786765095694,1.7526786765095694,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22596274999523303,3.5878788592221444,3.5878788592221444,0.0,3.5878788592221444,3.5878788592221444,3.5878788592221444,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22596274999523303,0.022626361336030267,0.022626361336030267,0.0,0.022626361336030267,0.022626361336030267,0.022626361336030267,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.22596274999523303,-3.7781975736568456,3.7781975736568456,0.0,-3.7781975736568456,-3.7781975736568456,-3.7781975736568456,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.22596274999523303,3.862400795555192,3.862400795555192,0.0,3.862400795555192,3.862400795555192,3.862400795555192,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.2284592080031871,1.711285919821329,1.711285919821329,0.0,1.711285919821329,1.711285919821329,1.711285919821329,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.2284592080031871,3.5347659047291824,3.5347659047291824,0.0,3.5347659047291824,3.5347659047291824,3.5347659047291824,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.2284592080031871,0.022220031064833546,0.022220031064833546,0.0,0.022220031064833546,0.022220031064833546,0.022220031064833546,3
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,full_moladt,target_mean,1,0.2284592080031871,-3.8740901213171584,3.8740901213171584,0.0,-3.8740901213171584,-3.8740901213171584,-3.8740901213171584,4
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,full_moladt,target_scale,1,0.2284592080031871,3.898384624642987,3.898384624642987,0.0,3.898384624642987,3.898384624642987,3.898384624642987,5
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,full_moladt,signal_variance,1,0.22314899999764748,1.7175129753072467,1.7175129753072467,0.0,1.7175129753072467,1.7175129753072467,1.7175129753072467,1
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,full_moladt,lengthscale,1,0.22314899999764748,3.759870178037413,3.759870178037413,0.0,3.759870178037413,3.759870178037413,3.759870178037413,2
freesolv,moladt_small_descriptors,expt,moladt_full30_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,full_moladt,noise_variance,1,0.22314899999764748,0.0256542893982964,0.0256542893982964,0.0,0.0256542893982964,0.0256542893982964,0.0256542893982964,3
