dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,runtime_seconds,seed,parameter_count,student_df,rmse,mae,r2,mean_log_predictive_density,coverage_90,predictive_sd_mean,selection_nll,final_nll
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.22272391700244043,9,5,,2.2416332149921385,1.59682537782004,0.6182168259121916,-2.1217816036729147,0.828125,1.843047273362047,344.03042364950153,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.22272391700244043,9,5,,1.5747843634494632,1.1524243508340002,0.8222151868471704,-1.885399629251568,0.8615384615384616,1.5895698657884803,,390.373974796971
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.20747420800034888,10,5,,0.9940760875661186,0.677168304801699,0.9316127751971308,-1.5019078544907363,0.9410745233968805,1.3289265820805578,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.20747420800034888,10,5,,1.4883494738808267,1.1036780475521333,0.8091186328374284,-1.8628970024617555,0.890625,1.860409986400279,354.84545794233276,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.20747420800034888,10,5,,1.6401799237977497,1.069037050318509,0.8441253032913126,-1.9201430918313318,0.8769230769230769,1.7305196959750018,,392.8327901937461
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.21478362500056392,11,5,,0.9415220867011698,0.6346075784094353,0.940718201261904,-1.4645372050781855,0.9376083188908145,1.3011952739703505,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.21478362500056392,11,5,,1.9177966818886165,1.232672134223187,0.7470295689465445,-1.9388294398361754,0.875,1.6080482496409947,350.930208880821,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.21478362500056392,11,5,,1.9800718436176623,1.2023720828596989,0.704302452572777,-1.7987229034213135,0.8923076923076924,1.6730634672917122,,388.79276974880736
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.2037936249980703,12,5,,0.9553893979243105,0.6419104814263928,0.9376939574451987,-1.4718260710092659,0.9341421143847487,1.304068019819807,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.2037936249980703,12,5,,1.8333982963183366,1.2522965894242895,0.7529670180300331,-1.8440246122853567,0.875,1.6847356614474167,357.06659240338126,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.2037936249980703,12,5,,2.8927827222466655,1.4769685449821683,0.46767237337178424,-1.9914858252991616,0.8461538461538461,1.7494932967138872,,386.23777012300116
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.21016283399512758,13,5,,0.9392023406697882,0.6301625156057379,0.9379587577838295,-1.4656293925818988,0.9358752166377816,1.3086407496867167,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.21016283399512758,13,5,,2.8673052894475877,1.5785310359199252,0.6371028897653983,-1.98103397104824,0.875,1.8380035279337148,387.9287916904401,
