dataset,representation,target,model,method,parameter_type,parameter_name,feature_group,equation_term,draw_count,runtime_seconds,posterior_mean,posterior_abs_mean,posterior_sd,posterior_median,posterior_p05,posterior_p95,importance_rank
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5666019589989446,5.036774419210101,5.036774419210101,0.0,5.036774419210101,5.036774419210101,5.036774419210101,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5666019589989446,0.22669623028630606,0.22669623028630606,0.0,0.22669623028630606,0.22669623028630606,0.22669623028630606,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5666019589989446,0.0017465277630995225,0.0017465277630995225,0.0,0.0017465277630995225,0.0017465277630995225,0.0017465277630995225,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5666019589989446,-3.7911091854419414,3.7911091854419414,0.0,-3.7911091854419414,-3.7911091854419414,-3.7911091854419414,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5666019589989446,3.7706734569703952,3.7706734569703952,0.0,3.7706734569703952,3.7706734569703952,3.7706734569703952,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.7219897499890067,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.7219897499890067,4.941772589674679,4.941772589674679,0.0,4.941772589674679,4.941772589674679,4.941772589674679,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.7219897499890067,0.22527967380846808,0.22527967380846808,0.0,0.22527967380846808,0.22527967380846808,0.22527967380846808,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.7219897499890067,0.0011916622502393737,0.0011916622502393737,0.0,0.0011916622502393737,0.0011916622502393737,0.0011916622502393737,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.7219897499890067,-3.7432928942807626,3.7432928942807626,0.0,-3.7432928942807626,-3.7432928942807626,-3.7432928942807626,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.7219897499890067,3.826399256642203,3.826399256642203,0.0,3.826399256642203,3.826399256642203,3.826399256642203,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.4935168329975568,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.4935168329975568,4.331410672289569,4.331410672289569,0.0,4.331410672289569,4.331410672289569,4.331410672289569,2
