dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,runtime_seconds,seed,parameter_count,student_df,rmse,mae,r2,mean_log_predictive_density,coverage_90,predictive_sd_mean,selection_nll,final_nll
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.4647684579831548,4,6,,0.03066550367781338,0.016684741359303305,0.9999376435260802,0.7199405433276617,0.9982668977469671,0.1914733313916407,,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.4647684579831548,4,6,,1.086003354324041,0.6704860120451982,0.9316830707183839,-1.2617765226940354,0.921875,1.129677672727367,158.9077195435229,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.4647684579831548,4,6,,0.719921780113077,0.48543182546642266,0.9572679610024282,-1.1310673940459062,0.9076923076923077,0.9731056613305927,,147.0148223501194
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.5549321249709465,5,6,,0.02859715569296825,0.015686444122599896,0.9999427977592605,0.7755509317009358,0.9982668977469671,0.18120463882284266,,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.5549321249709465,5,6,,0.9306558134776094,0.5990880137242731,0.9239373823847167,-1.098759146759354,0.984375,1.1321796216956437,166.34609978807538,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.5549321249709465,5,6,,0.8899787470002681,0.5829808669005717,0.9584884369287077,-1.2475992642367981,0.9384615384615385,1.2194801574961,,155.14339479705416
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.5285770000191405,6,6,,0.042169837557239374,0.02399848483289564,0.999873920871569,0.5603849516480139,0.9982668977469671,0.22350901043732121,,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.5285770000191405,6,6,,1.1348659948561404,0.6721918391460793,0.9300746732216029,-1.4443952975628558,0.890625,1.019417228639195,141.93413574890548,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.5285770000191405,6,6,,1.1362362494117135,0.6872551664571477,0.93773037408033,-1.5808927671191302,0.8923076923076924,1.178684164950679,,137.98501827204734
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.39071037498069927,7,6,,0.03764504480224128,0.020981692472582417,0.9999093971139785,0.5977124850158121,0.9982668977469671,0.21580790917068815,,
